,RefSeq mRNA ID,Transcript stable ID
411056,,ENST00000661674
411057,,ENST00000422956
411058,,ENST00000333145
411059,,ENST00000654203
411060,,ENST00000663248
411061,,ENST00000624706
411062,,ENST00000665717
411063,,ENST00000553869
411064,,ENST00000445745
411065,,ENST00000436293
411066,,ENST00000661255
411067,,ENST00000555766
411068,,ENST00000613966
411069,,ENST00000510859
411070,,ENST00000609210
411071,,ENST00000623031
411072,,ENST00000665025
411073,,ENST00000777999
411074,,ENST00000778000
411075,,ENST00000778001
411076,,ENST00000778002
411077,,ENST00000778003
411078,,ENST00000778004
411079,,ENST00000778005
411080,,ENST00000778006
411081,,ENST00000778007
411082,,ENST00000778008
411083,,ENST00000778009
411084,,ENST00000778010
411085,,ENST00000778027
411086,,ENST00000778028
411087,,ENST00000778029
411088,,ENST00000778030
411089,,ENST00000778441
411090,,ENST00000778487
411091,,ENST00000778488
411092,,ENST00000778489
411093,,ENST00000778581
411094,,ENST00000778582
411095,,ENST00000778583
411096,,ENST00000438505
411097,,ENST00000450848
411098,,ENST00000653550
411099,,ENST00000650872
411100,,ENST00000659759
411101,,ENST00000419786
411102,,ENST00000668090
411103,,ENST00000655549
411104,,ENST00000656546
411105,,ENST00000661930
411106,,ENST00000659259
411107,,ENST00000653542
411108,,ENST00000660800
411109,,ENST00000654688
411110,,ENST00000689500
411111,,ENST00000692688
411112,,ENST00000701609
411113,,ENST00000778639
411114,,ENST00000778640
411115,,ENST00000778641
411116,,ENST00000778642
411117,,ENST00000778643
411118,,ENST00000778644
411119,,ENST00000778645
411120,,ENST00000778646
411121,,ENST00000778647
411122,,ENST00000778648
411123,,ENST00000778649
411124,,ENST00000778650
411125,,ENST00000778651
411126,,ENST00000778652
411127,,ENST00000778653
411128,,ENST00000778654
411129,,ENST00000778655
411130,,ENST00000778656
411131,,ENST00000778657
411132,,ENST00000778658
411133,,ENST00000778659
411134,,ENST00000778660
411135,,ENST00000778661
411136,,ENST00000778662
411137,,ENST00000778663
411138,,ENST00000778664
411139,,ENST00000778665
411140,,ENST00000778666
411141,,ENST00000778667
411142,,ENST00000778668
411143,,ENST00000778669
411144,,ENST00000778670
411145,,ENST00000778671
411146,,ENST00000778672
411147,,ENST00000778673
411148,,ENST00000778674
411149,,ENST00000778675
411150,,ENST00000778676
411151,,ENST00000778677
411152,,ENST00000778678
411153,,ENST00000778679
411154,,ENST00000778680
411155,,ENST00000778681
411156,,ENST00000778682
411157,,ENST00000778683
411158,,ENST00000778684
411159,,ENST00000778685
411160,,ENST00000778686
411161,,ENST00000778690
411162,,ENST00000778691
411163,,ENST00000778692
411164,,ENST00000692842
411165,,ENST00000685635
411166,,ENST00000693466
411167,,ENST00000654207
411168,,ENST00000433673
411169,,ENST00000692574
411170,,ENST00000688447
411171,,ENST00000654347
411172,,ENST00000685004
411173,,ENST00000778703
411174,,ENST00000778704
411175,,ENST00000778705
411176,,ENST00000778706
411177,,ENST00000778707
411178,,ENST00000778708
411179,,ENST00000778709
411180,,ENST00000778710
411181,,ENST00000778711
411182,,ENST00000778712
411183,,ENST00000778713
411184,,ENST00000778714
411185,,ENST00000778715
411186,,ENST00000778716
411187,,ENST00000778717
411188,,ENST00000778718
411189,,ENST00000778719
411190,,ENST00000778720
411191,,ENST00000778721
411192,,ENST00000778722
411193,,ENST00000778723
411194,,ENST00000778724
411195,,ENST00000778725
411196,,ENST00000778726
411197,,ENST00000778727
411198,,ENST00000778728
411199,,ENST00000778819
411200,,ENST00000663367
411201,,ENST00000778820
411202,,ENST00000778821
411203,,ENST00000778822
411204,,ENST00000778823
411205,,ENST00000778824
411206,,ENST00000778825
411207,,ENST00000778826
411208,,ENST00000778827
411209,,ENST00000778828
411210,,ENST00000778829
411211,,ENST00000778830
411212,,ENST00000778831
411213,,ENST00000778832
411214,,ENST00000778833
411215,,ENST00000778966
411216,,ENST00000778967
411217,,ENST00000778968
411218,,ENST00000779027
411219,,ENST00000645995
411220,,ENST00000414750
411221,,ENST00000642559
411222,,ENST00000424170
411223,,ENST00000435411
411224,,ENST00000428474
411225,,ENST00000424655
411226,,ENST00000645719
411227,,ENST00000646009
411228,,ENST00000669843
411229,,ENST00000656623
411230,,ENST00000659181
411231,,ENST00000654342
411232,,ENST00000671084
411233,,ENST00000654567
411234,,ENST00000779079
411235,,ENST00000779080
411236,,ENST00000779081
411237,,ENST00000779082
411238,,ENST00000779083
411239,,ENST00000779097
411240,,ENST00000779098
411241,,ENST00000779099
411242,,ENST00000779100
411243,,ENST00000779101
411244,,ENST00000779102
411245,,ENST00000779103
411246,,ENST00000779104
411247,,ENST00000779105
411248,,ENST00000779106
411249,,ENST00000779107
411250,,ENST00000686960
411251,,ENST00000702947
411252,,ENST00000779284
411253,,ENST00000779312
411254,,ENST00000779313
411255,,ENST00000779314
411256,,ENST00000779315
411257,,ENST00000779316
411258,,ENST00000779317
411259,,ENST00000779318
411260,,ENST00000779319
411261,,ENST00000779320
411262,,ENST00000779321
411263,,ENST00000779322
411264,,ENST00000779323
411265,,ENST00000779324
411266,,ENST00000779325
411267,,ENST00000779326
411268,,ENST00000779327
411269,,ENST00000779328
411270,,ENST00000779329
411271,,ENST00000779330
411272,,ENST00000779331
411273,,ENST00000779332
411274,,ENST00000779333
411275,,ENST00000779334
411276,,ENST00000779335
411277,,ENST00000779336
411278,,ENST00000779337
411279,,ENST00000779338
411280,,ENST00000779339
411281,,ENST00000779340
411282,,ENST00000779341
411283,,ENST00000779342
411284,,ENST00000779343
411285,,ENST00000779344
411286,,ENST00000779345
411287,,ENST00000779346
411288,,ENST00000779347
411289,,ENST00000779348
411290,,ENST00000779349
411291,,ENST00000779350
411292,,ENST00000779351
411293,,ENST00000779395
411294,,ENST00000779397
411295,,ENST00000311573
411296,,ENST00000426969
411297,,ENST00000663636
411298,,ENST00000456681
411299,,ENST00000664226
411300,,ENST00000715733
411301,,ENST00000667380
411302,,ENST00000658862
411303,,ENST00000665772
411304,,ENST00000655006
411305,,ENST00000430192
411306,,ENST00000657310
411307,,ENST00000454043
411308,,ENST00000654099
411309,,ENST00000664004
411310,,ENST00000442956
411311,,ENST00000662336
411312,,ENST00000715734
411313,,ENST00000668369
411314,,ENST00000444688
411315,,ENST00000666457
411316,,ENST00000669954
411317,,ENST00000668575
411318,,ENST00000655671
411319,,ENST00000661371
411320,,ENST00000657091
411321,,ENST00000664728
411322,,ENST00000670008
411323,,ENST00000692033
411324,,ENST00000689905
411325,,ENST00000686209
411326,,ENST00000648900
411327,,ENST00000650238
411328,,ENST00000701314
411329,,ENST00000685270
411330,,ENST00000648035
411331,,ENST00000418358
411332,,ENST00000454224
411333,,ENST00000436187
411334,,ENST00000691773
411335,,ENST00000685893
411336,,ENST00000660229
411337,,ENST00000655346
411338,,ENST00000664719
411339,,ENST00000662379
411340,,ENST00000702154
411341,,ENST00000670389
411342,,ENST00000691916
411343,,ENST00000702808
411344,,ENST00000761481
411345,,ENST00000761482
411346,,ENST00000761483
411347,,ENST00000761484
411348,,ENST00000761485
411349,,ENST00000764355
411350,,ENST00000764356
411351,,ENST00000764357
411352,,ENST00000764358
411353,,ENST00000764359
411354,,ENST00000764360
411355,,ENST00000764361
411356,,ENST00000764362
411357,,ENST00000764363
411358,,ENST00000764364
411359,,ENST00000764365
411360,,ENST00000764366
411361,,ENST00000764367
411362,,ENST00000764368
411363,,ENST00000764369
411364,,ENST00000764370
411365,,ENST00000764371
411366,,ENST00000764372
411367,,ENST00000764373
411368,,ENST00000764374
411369,,ENST00000764375
411370,NM_001198904,ENST00000368340
411371,,ENST00000764376
411372,,ENST00000764377
411373,,ENST00000764378
411374,,ENST00000764379
411375,,ENST00000764380
411376,,ENST00000764381
411377,,ENST00000764382
411378,,ENST00000764383
411379,,ENST00000764384
411380,,ENST00000764385
411381,,ENST00000764386
411382,,ENST00000764387
411383,,ENST00000764388
411384,,ENST00000764389
411385,,ENST00000764390
411386,,ENST00000764391
411387,,ENST00000764392
411388,,ENST00000764393
411389,,ENST00000764394
411390,,ENST00000764395
411391,,ENST00000764396
411392,,ENST00000764397
411393,,ENST00000764398
411394,,ENST00000764399
411395,,ENST00000764400
411396,,ENST00000764401
411397,,ENST00000764402
411398,,ENST00000764403
411399,,ENST00000764404
411400,,ENST00000764405
411401,,ENST00000764406
411402,,ENST00000764407
411403,,ENST00000764408
411404,,ENST00000764409
411405,,ENST00000764410
411406,,ENST00000779383
411407,,ENST00000779384
411408,,ENST00000779385
411409,,ENST00000779386
411410,,ENST00000779387
411411,,ENST00000779388
411412,,ENST00000779389
411413,,ENST00000779390
411414,,ENST00000779391
411415,,ENST00000779392
411416,,ENST00000779393
411417,,ENST00000779423
411418,,ENST00000779424
411419,,ENST00000779425
411420,,ENST00000779426
411421,,ENST00000779427
411422,,ENST00000779428
411423,,ENST00000779429
411424,,ENST00000779430
411425,,ENST00000779431
411426,,ENST00000779432
411427,,ENST00000779433
411428,,ENST00000779434
411429,,ENST00000779435
411430,,ENST00000779436
411431,,ENST00000779437
411432,,ENST00000779438
411433,,ENST00000779439
411434,,ENST00000440495
411435,,ENST00000747639
411436,,ENST00000779450
411437,,ENST00000779481
411438,,ENST00000779608
411439,,ENST00000779609
411440,,ENST00000779610
411441,,ENST00000779611
411442,,ENST00000779612
411443,,ENST00000779613
411444,,ENST00000779614
411445,,ENST00000779615
411446,,ENST00000686328
411447,,ENST00000663038
411448,,ENST00000661966
411449,,ENST00000659736
411450,,ENST00000650800
411451,,ENST00000442864
411452,,ENST00000779630
411453,,ENST00000779631
411454,,ENST00000779632
411455,,ENST00000779633
411456,,ENST00000779695
411457,,ENST00000779710
411458,,ENST00000354691
411459,,ENST00000779720
411460,,ENST00000779721
411461,,ENST00000655474
411462,,ENST00000654458
411463,,ENST00000656329
411464,,ENST00000659594
411465,,ENST00000418970
411466,,ENST00000660837
411467,,ENST00000653376
411468,,ENST00000669858
411469,,ENST00000668478
411470,,ENST00000666343
411471,,ENST00000666155
411472,NM_001198902,ENST00000347088
411473,,ENST00000655735
411474,,ENST00000668217
411475,,ENST00000654416
411476,,ENST00000361831
411477,,ENST00000661352
411478,,ENST00000663387
411479,,ENST00000361140
411480,,ENST00000668067
411481,NM_001198905,ENST00000404643
411482,,ENST00000657786
411483,,ENST00000660102
411484,NM_001198900,ENST00000359205
411485,,ENST00000671313
411486,,ENST00000407221
411487,,ENST00000670983
411488,,ENST00000426122
411489,,ENST00000661763
411490,,ENST00000436865
411491,,ENST00000424351
411492,,ENST00000437589
411493,,ENST00000655156
411494,,ENST00000439208
411495,,ENST00000779906
411496,NM_139118,ENST00000295566
411497,,ENST00000779907
411498,NM_001198901,ENST00000368330
411499,,ENST00000779908
411500,,ENST00000779909
411501,NM_018253,ENST00000715169
411502,,ENST00000779910
411503,,ENST00000443231
411504,,ENST00000779911
411505,,ENST00000779912
411506,,ENST00000779913
411507,,ENST00000779914
411508,,ENST00000466366
411509,,ENST00000779915
411510,,ENST00000779916
411511,,ENST00000714707
411512,,ENST00000779917
411513,,ENST00000715170
411514,,ENST00000779918
411515,NM_139119,ENST00000355499
411516,,ENST00000779927
411517,NM_001198903,ENST00000368339
411518,,ENST00000779928
411519,,ENST00000715171
411520,,ENST00000779929
411521,,ENST00000779930
411522,,ENST00000715172
411523,,ENST00000779931
411524,,ENST00000779932
411525,,ENST00000714548
411526,,ENST00000779933
411527,,ENST00000779934
411528,,ENST00000454523
411529,,ENST00000779935
411530,,ENST00000714786
411531,,ENST00000779936
411532,,ENST00000779937
411533,,ENST00000714708
411534,,ENST00000779938
411535,,ENST00000714536
411536,,ENST00000779939
411537,,ENST00000779940
411538,,ENST00000714830
411539,,ENST00000779941
411540,,ENST00000779942
411541,,ENST00000715137
411542,,ENST00000779943
411543,,ENST00000779944
411544,,ENST00000714549
411545,,ENST00000779945
411546,,ENST00000714709
411547,,ENST00000779946
411548,,ENST00000779947
411549,,ENST00000715138
411550,,ENST00000779948
411551,,ENST00000779949
411552,,ENST00000714710
411553,,ENST00000779950
411554,,ENST00000714537
411555,,ENST00000779951
411556,,ENST00000779952
411557,,ENST00000714538
411558,,ENST00000779953
411559,,ENST00000715139
411560,,ENST00000635064
411561,,ENST00000714831
411562,,ENST00000779957
411563,,ENST00000715140
411564,,ENST00000779958
411565,,ENST00000714711
411566,,ENST00000779959
411567,,ENST00000715141
411568,,ENST00000779981
411569,,ENST00000488784
411570,,ENST00000780124
411571,,ENST00000780125
411572,,ENST00000476027
411573,,ENST00000780186
411574,,ENST00000714712
411575,,ENST00000780187
411576,,ENST00000780188
411577,,ENST00000715142
411578,,ENST00000780274
411579,,ENST00000714550
411580,,ENST00000780331
411581,,ENST00000714787
411582,,ENST00000714539
411583,,ENST00000352271
411584,,ENST00000780548
411585,,ENST00000715173
411586,,ENST00000780549
411587,,ENST00000714788
411588,,ENST00000780550
411589,,ENST00000780551
411590,,ENST00000477470
411591,,ENST00000780552
411592,,ENST00000714832
411593,,ENST00000780724
411594,,ENST00000780725
411595,,ENST00000715143
411596,,ENST00000780726
411597,,ENST00000714789
411598,,ENST00000780739
411599,,ENST00000715144
411600,,ENST00000780742
411601,,ENST00000715145
411602,,ENST00000780838
411603,NM_001198906,ENST00000715146
411604,,ENST00000701928
411605,,ENST00000714790
411606,,ENST00000780945
411607,,ENST00000715147
411608,NM_139121,ENST00000714713
411609,NM_001198899,ENST00000714713
411610,,ENST00000446838
411611,,ENST00000714791
411612,,ENST00000780946
411613,,ENST00000714714
411614,,ENST00000780947
411615,,ENST00000405763
411616,,ENST00000493625
411617,,ENST00000476093
411618,,ENST00000436174
411619,,ENST00000714833
411620,,ENST00000781023
411621,,ENST00000714551
411622,,ENST00000781024
411623,,ENST00000714552
411624,,ENST00000781025
411625,,ENST00000496324
411626,,ENST00000781034
411627,,ENST00000781035
411628,,ENST00000781036
411629,,ENST00000781037
411630,,ENST00000781056
411631,,ENST00000781175
411632,,ENST00000781176
411633,,ENST00000781177
411634,,ENST00000781178
411635,,ENST00000781395
411636,,ENST00000781414
411637,,ENST00000432474
411638,,ENST00000667989
411639,,ENST00000667994
411640,,ENST00000781638
411641,,ENST00000781915
411642,,ENST00000781916
411643,,ENST00000781949
411644,,ENST00000448713
411645,,ENST00000441997
411646,,ENST00000419035
411647,,ENST00000658129
411648,,ENST00000450550
411649,,ENST00000413185
411650,,ENST00000781953
411651,,ENST00000781954
411652,,ENST00000781955
411653,,ENST00000781956
411654,,ENST00000781957
411655,,ENST00000781958
411656,,ENST00000782037
411657,,ENST00000702523
411658,,ENST00000782039
411659,,ENST00000782040
411660,,ENST00000782041
411661,,ENST00000782042
411662,,ENST00000782043
411663,,ENST00000782044
411664,,ENST00000782063
411665,,ENST00000782064
411666,,ENST00000782065
411667,,ENST00000782066
411668,NM_001142368,ENST00000442650
411669,,ENST00000782091
411670,,ENST00000369831
411671,,ENST00000782095
411672,,ENST00000654272
411673,,ENST00000444361
411674,,ENST00000369827
411675,,ENST00000666175
411676,,ENST00000460717
411677,,ENST00000426892
411678,,ENST00000663536
411679,,ENST00000702035
411680,,ENST00000782148
411681,,ENST00000782149
411682,,ENST00000782150
411683,,ENST00000782151
411684,,ENST00000782152
411685,,ENST00000464206
411686,,ENST00000782153
411687,,ENST00000782154
411688,,ENST00000481656
411689,,ENST00000782155
411690,,ENST00000782156
411691,,ENST00000782157
411692,,ENST00000782158
411693,NM_000848,ENST00000241337
411694,,ENST00000782159
411695,,ENST00000782160
411696,,ENST00000782161
411697,,ENST00000782162
411698,,ENST00000476040
411699,,ENST00000782163
411700,,ENST00000467579
411701,,ENST00000782164
411702,,ENST00000782165
411703,,ENST00000782166
411704,,ENST00000414179
411705,,ENST00000782167
411706,,ENST00000782168
411707,,ENST00000369829
411708,,ENST00000782169
411709,,ENST00000568786
411710,,ENST00000782170
411711,,ENST00000782171
411712,,ENST00000782172
411713,,ENST00000472225
411714,,ENST00000782194
411715,,ENST00000496578
411716,,ENST00000782195
411717,,ENST00000624726
411718,,ENST00000651017
411719,,ENST00000566476
411720,,ENST00000782362
411721,,ENST00000364442
411722,,ENST00000782367
411723,,ENST00000782479
411724,,ENST00000782486
411725,,ENST00000782487
411726,,ENST00000782488
411727,,ENST00000782776
411728,,ENST00000629145
411729,,ENST00000782824
411730,,ENST00000782825
411731,,ENST00000411685
411732,,ENST00000455081
411733,,ENST00000380387
411734,,ENST00000423923
411735,,ENST00000782837
411736,,ENST00000782927
411737,,ENST00000782985
411738,,ENST00000782986
411739,,ENST00000782987
411740,,ENST00000715230
411741,,ENST00000783024
411742,,ENST00000367509
411743,,ENST00000783022
411744,,ENST00000498201
411745,,ENST00000783023
411746,NM_007212,ENST00000367510
411747,,ENST00000783057
411748,,ENST00000453650
411749,,ENST00000783058
411750,,ENST00000447665
411751,,ENST00000621134
411752,,ENST00000415700
411753,,ENST00000648115
411754,,ENST00000655894
411755,,ENST00000655805
411756,,ENST00000670082
411757,,ENST00000671221
411758,,ENST00000662432
411759,,ENST00000659656
411760,,ENST00000663151
